id,scientific_name,common_name,image_url,taxa_url,attribution
63274,Ganoderma tsugae,hemlock varnish shelf,https://static.inaturalist.org/photos/469327142/medium.jpeg,https://www.inaturalist.org/taxa/63274,"(c) Ripley Patton, all rights reserved"
63274,Ganoderma tsugae,hemlock varnish shelf,https://inaturalist-open-data.s3.amazonaws.com/photos/469295928/medium.jpeg,https://www.inaturalist.org/taxa/63274,"(c) goltzene, some rights reserved (CC BY-NC)"
63274,Ganoderma tsugae,hemlock varnish shelf,https://inaturalist-open-data.s3.amazonaws.com/photos/468333400/medium.jpeg,https://www.inaturalist.org/taxa/63274,"(c) Wade Harrison, some rights reserved (CC BY-NC)"
202418,Gloeoporus dichrous,bicoloured bracket,https://static.inaturalist.org/photos/469564684/medium.jpg,https://www.inaturalist.org/taxa/202418,"(c) Edie Irving, all rights reserved"
202418,Gloeoporus dichrous,bicoloured bracket,https://inaturalist-open-data.s3.amazonaws.com/photos/469507484/medium.jpg,https://www.inaturalist.org/taxa/202418,"(c) ilookaftertherain, some rights reserved (CC BY-NC)"
202418,Gloeoporus dichrous,bicoloured bracket,https://inaturalist-open-data.s3.amazonaws.com/photos/469170608/medium.jpg,https://www.inaturalist.org/taxa/202418,"(c) pilgrim123, some rights reserved (CC BY-NC)"
1116537,Gyroporus borealis,N/A,https://static.inaturalist.org/photos/450920341/medium.jpeg,https://www.inaturalist.org/taxa/1116537,"(c) Bethany Fisher, all rights reserved"
1116537,Gyroporus borealis,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/435987411/medium.jpeg,https://www.inaturalist.org/taxa/1116537,"(c) John Lamprecht, some rights reserved (CC BY-NC)"
1116537,Gyroporus borealis,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/435996155/medium.jpeg,https://www.inaturalist.org/taxa/1116537,"(c) fungal71, some rights reserved (CC BY-NC)"
979413,Jackrogersella cohaerens,Beechwood Woodwart,https://static.inaturalist.org/photos/469527110/medium.jpeg,https://www.inaturalist.org/taxa/979413,"(c) Henning Karger, all rights reserved"
979413,Jackrogersella cohaerens,Beechwood Woodwart,https://static.inaturalist.org/photos/469507868/medium.jpeg,https://www.inaturalist.org/taxa/979413,"(c) Henning Karger, all rights reserved"
979413,Jackrogersella cohaerens,Beechwood Woodwart,https://inaturalist-open-data.s3.amazonaws.com/photos/469537645/medium.jpeg,https://www.inaturalist.org/taxa/979413,"(c) Jason Grant, some rights reserved (CC BY)"
